Z,N,Skyrme,Skyrme_sd,UNEDF,UNEDF_sd,Gogny,Gogny_sd,Astro,Astro_sd
46,52,836.09316525,1.0430194549551226,838.9463936666666,0.6853708756245085,833.5770375,0.6889687851423039,836.585917,0.3027590820734622
46,53,845.0129874999999,1.0329812813049377,847.9037153333334,0.5080187158681732,842.3806465,1.5236729849940094,845.026576,0.0941526821284676
46,54,855.770821,1.1888138072916956,858.3336643333332,0.4956968871289333,852.9604075,1.4175277718565091,856.187235,0.4769223107068401
46,55,864.0168942500001,1.1593485709703086,866.6368663333333,0.520873421942694,861.5222445,1.9954758426050416,864.3028935,0.2586504681698517
46,56,874.2804995,1.3044776672636569,876.6176743333332,0.6278363929563232,871.61545,1.8376206176661545,874.9985525,0.52121194394654
46,57,881.8086567500001,1.2718962915603373,884.2016846666667,0.5713283608928315,879.4675865,2.3330245783129917,882.6492115000001,0.46557536818916945
46,58,891.4809712499999,1.4029462862173216,893.5936863333333,0.5675938703724657,888.9671675,2.0645969446796792,892.8598704999999,0.3533702499369265
46,59,898.46005625,1.3237723347264305,900.6244406666668,0.4516782593133705,896.0693120000001,2.545526429515676,899.9505295,0.3118758098033544
46,60,907.6724327500001,1.4115827666144367,909.5344949999999,0.3601906435584282,905.3116510000001,2.289440637640983,909.5611885000001,0.4825134040257144
46,61,914.26174425,1.2730911210813947,916.1663263333335,0.30764258469261224,911.9317535,2.6813524497933066,916.1618475,0.5965824557531216
46,62,923.146053,1.3118371843886585,924.7189513333334,0.20040374444185405,920.83345,2.4619591359012936,925.2725065,0.55508801561963
46,63,929.3856294999999,1.2048215857023201,931.0300843333333,0.17148459385717954,927.0816125,2.8277461809159385,931.5681655000001,0.33681688018934053
46,64,937.9542425,1.2518213652254138,939.2671466666667,0.057897142384871605,935.656763,2.600857535143461,940.2188245,0.26703816880833225
46,65,943.9280665,1.1398648163094824,945.2537206666666,0.0856602710323124,941.577843,2.9145202037827036,946.154483,0.23261408937983977
46,66,952.21808225,1.1512293941505265,953.1583733333333,0.07297264326676564,949.8020185,2.679505486880848,954.265142,0.12040897112759683
46,67,957.828297,1.15416502186039,958.7664996666666,0.1285839014431132,955.3793625,2.735885938971917,959.760801,0.12614643555012872
46,68,965.726794,1.2678646995324594,966.2817653333335,0.17807099661741874,963.2977225,2.68128739596928,967.67146,0.11107233318882849
46,69,970.8481755,1.571168314296602,971.4988306666665,0.2920443513926107,968.5416084999999,3.186602872367986,972.9121190000001,0.05357182395621321
46,70,978.2739997499999,1.86766602878927,978.609042,0.4112547673304369,976.325962,3.092289677000273,980.157778,0.07385306065420819
46,71,983.2002055,2.137229232681199,983.4749529999999,0.6797634913725626,981.162245,3.4141717548641766,984.843437,0.23555565358954483
46,72,990.44056075,2.3147860468308488,990.2299076666667,0.9267878696855124,988.817729,3.04724838925214,991.864096,0.01993475437520408
46,73,995.20963175,2.432621123036702,994.8313256666667,1.2074471667241635,993.3529394999999,3.2054048416797754,996.404755,0.24714089109243642
46,74,1002.2384492499999,2.437673762752823,1001.3098796666667,1.41821014429186,1000.7730099999999,2.8722550172577352,1002.890414,0.19857538314700526
46,75,1006.84134275,2.6009551400920086,1005.8206813333333,1.5330899305759078,1005.137976,3.0066321757407546,1007.0210725,0.012625391578124085
46,76,1013.6165785,2.691111434546269,1012.1493233333334,1.5222747180313383,1012.1730585,2.634421772725951,1013.5867315,0.17922540607989343
46,77,1018.097102,2.9154128396122534,1016.463209,1.5977227156311944,1016.3474175000001,2.7478699846995163,1017.6823905,0.2013705762531331
46,78,1024.65049675,3.108015443356606,1022.498729,1.5288079437090443,1023.0333,2.3510098392925634,1023.6580495000001,0.2093736108025743
46,79,1029.04532525,3.47127618210387,1026.6839646666667,1.5141495936374099,1026.9991955,2.4543315750525188,1027.5337085,0.06546606712250705
46,80,1035.4353575,3.836360875016334,1032.5220366666665,1.400357867986727,1033.3616815,2.045308485902456,1033.7043675,0.22009759224606504
46,81,1039.0464614999999,4.362687693082964,1035.9758566666667,1.371717371543498,1037.0991099999999,2.1536577508768966,1037.6650264999998,0.007033591152631165
46,82,1044.842642,4.893618191943355,1041.2628106666668,1.3118109347105684,1043.1532445,1.746285756060836,1043.1556855,0.27480220126561233
46,83,1046.2716880000003,5.246685794518915,1042.8241526666666,1.5075891638673007,1044.0286095,2.0435152631053923,1044.5313445000002,0.1395199461027887
46,84,1049.6415155,5.574442269773841,1045.995595,1.7009396040257057,1046.3553895,2.127512477642535,1047.2220035,0.7184155399380501
46,85,1050.8438665,6.055308552237473,1047.422487,1.8303443013375689,1047.0067365,2.395073198362051,1048.102662,0.4204994322090067
46,86,1053.553659,6.450442971925131,1050.061919,1.983515617740168,1049.225748,2.5426357769941683,1051.1783209999999,0.2946103835270624
46,87,1054.56191925,6.952017083350688,1051.3188756666668,2.0841325049013317,1049.8398605,3.1085453547928465,1051.80898,0.5359586558680932
46,88,1057.162189,7.368379499839457,1053.842502,2.199270775877594,1052.0053834999999,3.391038756517541,1054.309639,0.8197333350802783
46,89,1057.82214325,7.8762548974052855,1054.847613,2.3308202789944485,1052.3096485,4.074847783477531,1054.640298,1.259071506153684
46,90,1060.1909145,8.298083508368332,1057.1721783333335,2.4767460160252925,1054.341655,4.34567604463294,1056.965957,1.1963638625846151
46,91,1060.5394865,8.675798095785014,1058.0167946666668,2.539867948607535,1054.39175,4.994859466732066,1057.311616,1.685199508340873
46,92,1062.68972775,8.961086180026777,1060.2247413333332,2.616037886637963,1056.205047,5.254060771084277,1059.367275,1.4810705085343019
46,93,1062.65966475,9.288119275670832,1060.6993903333334,2.713217185008264,1056.1315319999999,5.722210715064,1059.4929339999999,1.602210628073729
46,94,1064.5161292500002,9.529099714641506,1062.616291666667,2.811136277495038,1057.956148,5.824970300933044,1061.658593,1.3697973570195607
46,95,1064.32893825,9.931464190066377,1062.6344726666666,3.04902755265446,1057.7440745,6.230440178507692,1062.0342514999998,1.6747845325606239
46,96,1066.13717675,10.274688255879779,1064.194034,3.2678663920539917,1059.5236315,6.238038747978432,1063.6199105,1.3999448546354623
46,97,1065.9236335,10.736192277693435,1063.9389943333333,3.599247985448392,1059.260041,6.418737764590457,1063.7005695,1.5564403132343452
46,98,1067.76817425,11.160572010893677,1065.3138643333332,3.896329990572193,1060.961402,6.442427255973606,1065.2162285,1.3098849065564588
46,99,1067.40364625,11.610034841876214,1065.1320816666666,4.037261527908519,1060.604059,6.726015258995547,1065.2018874999999,1.2330351273636722
46,100,1069.1087495,12.028648302114831,1066.6429003333333,4.148353725197015,1062.107538,6.7240141468048575,1066.7575465,1.3824595181503745
46,101,1068.5558222500001,12.480293325493403,1066.352805,4.249898104458667,1061.648291,7.124902679544269,1066.5382055,1.8217976892236194
46,102,1070.08833325,12.90602486542845,1067.7885763333334,4.338611541809373,1062.7808095,7.077313686063763,1067.2888644999998,1.1297650103982917
46,103,1069.40099625,13.360616394357617,1067.3563396666668,4.46370180540212,1062.003087,7.399004137989967,1066.9145235,1.4630371642936508
46,104,1070.80434825,13.794979286163638,1068.6736713333332,4.586581428727743,1062.9620615000001,7.418027431724192,1067.8501824999998,1.5417508769617627
46,105,1070.0075067500002,14.24171148420921,1068.1664396666665,4.744529022412818,1062.0546485,7.770264189491005,1067.310841,2.0376568834233417
46,106,1071.30286125,14.666935512431904,1069.413917,4.907097875720448,1062.9176870000001,7.826003295731469,1067.8115,1.7133197308151666
46,107,1070.3771895,15.112875518247979,1068.802179666667,5.078964315344241,1061.8698915,8.11254064113793,1066.917159,1.9193126640967417
46,108,1071.5481725000002,15.529419916700043,1069.9280196666666,5.2581791232073245,1062.6605574999999,8.201791659059207,1067.567818,1.9202446308342433
47,41,680.012475,1.880675121871014,681.8139676666666,0.6467461612057086,677.255517,3.005174121558012,676.293161,0.5046465533836239
47,42,697.75893075,1.9617119535216272,699.5037446666666,0.7055039700670698,695.3703645,2.3422692923702773,694.79382,0.7017044853782557
47,43,712.550939,1.7861225106363656,714.718051,0.7220457998630836,710.206678,2.37741179228841,710.5394785000001,0.22701168235249505
47,44,729.452155,1.7312250787375858,731.6761856666667,0.7494490407394306,727.403336,1.7686904344225178,728.5101374999999,0.14122690187252399
47,45,743.8123504999999,1.5725138635811433,746.3803463333334,0.8007590953715885,741.6191195,1.8209548179404829,743.1257965,0.20393454544167322
47,46,760.2133299999999,1.5779700153917238,762.7738393333334,0.9337679627040021,758.2811079999999,1.4967767643579948,760.3714555,0.05862693033493473
47,47,774.0233605,1.4855030663988456,776.8012016666667,0.9011598974733936,772.0460405,1.7807784248470107,773.9721145,0.2657102222732403
47,48,789.809352,1.5393443820421047,792.4531633333332,0.9567758682995076,787.5493695,0.7655484495447968,789.8727735,0.2789203911594566
47,49,802.6028935,1.5201545012509516,805.5281856666667,0.9806359878335718,800.593584,0.9183860447643512,802.7884325,0.1153538647488753
47,50,817.7393505,1.748226552424812,820.6350526666666,1.2400982225248416,815.8056875,0.404931062207458,817.0490915,0.6376809160892644
47,51,827.370969,1.275404795611453,830.4187956666666,0.8540771078575384,825.1880404999999,0.8977024643079122,827.3847505,0.5448250677974342
47,52,839.23481975,1.0302138711126736,842.123701,0.7156528077546175,836.429294,1.0756211370561761,839.0804095,0.4943956263767584
47,53,848.4695892499999,0.9632933768453462,851.419955,0.4704413974173841,845.768071,1.8534569811378196,848.221068,0.5641750448647068
47,54,859.53778175,1.0621009657559757,862.2046433333334,0.40105505130134517,856.8912705,1.7367539566503096,859.571727,0.12483687379138164
47,55,868.1182442499999,1.0454846724148137,870.8473593333333,0.412758006735582,865.894426,2.3112393254913517,868.372386,0.36432121265716777
47,56,878.72469375,1.1877104471347049,881.189023,0.5119344383932004,876.483864,2.1323257535020588,879.158045,0.0027647875143724143
47,57,886.6458545,1.1879453475154278,889.1712903333333,0.5220573745808887,884.7889405000001,2.648882106401123,887.408704,0.19982271950900427
