Z,N,BE,BE_sd
27,57,632.6210803636363,6.27089646518205
27,58,634.3410432727273,6.679732972295918
27,59,633.8313273636363,6.884648578055106
27,60,635.0250120909091,7.281518705655207
27,61,634.1160453636363,7.43190471418531
27,62,634.9515630909091,7.7450197695599
27,63,633.6227146363636,7.8708478333053815
27,64,634.1041044545454,8.105607362606007
27,65,632.5064430000001,8.375727412898094
28,18,309.1541429090909,3.975223220691481
28,19,329.08169100000003,3.561974938146416
28,20,351.84919299999996,3.1625473074104664
28,21,368.4482376363636,2.6563176651781704
28,22,387.7754118181818,2.147886450744156
28,23,403.2897941818182,2.1710203293402794
28,24,421.5092726363636,1.850489647786248
28,25,435.94851500000004,1.9034541198123813
28,26,452.9988208181819,1.9057972387979092
28,27,466.2651639090909,1.962653772383576
28,28,482.137174,2.138570744651339
28,29,492.69844000000006,2.106517170510838
28,30,505.44156336363636,2.355023623558765
28,31,514.5296327272727,2.386535751070772
28,32,525.8896206363636,2.4797865307591938
28,33,533.791165909091,2.2168221126602954
28,34,544.0766438181819,2.1089205679183096
28,35,551.2071727272728,2.00310118617408
28,36,560.8225735454545,1.977239427640772
28,37,567.3503786363635,1.9474662814215653
28,38,576.4332289090909,1.9036946822705438
28,39,582.4081089090909,1.8889415316111642
28,40,590.8690915454546,1.8873641160986552
28,41,595.7105305454545,2.159819928368025
28,42,603.1875366363637,2.20868175492993
28,43,607.5301024545454,2.3843447252718892
28,44,614.4002507272727,2.547571697389831
28,45,618.3784788181819,2.764594028929188
28,46,624.8202075454545,2.9805308655033915
28,47,628.4268360909092,3.3153393283707953
28,48,634.447829818182,3.6363114784844828
28,49,637.4745624545453,3.916850704030232
28,50,642.7913334545455,4.242279618413052
28,51,644.3261889090908,4.374820275688372
28,52,647.7677170909091,4.650513465478963
28,53,648.8859118181819,4.883310308195214
28,54,651.7538783636363,5.166896036684187
28,55,652.5389569090909,5.4583434662083175
28,56,655.1389076363635,5.794045356708402
28,57,655.3878360909092,6.042073695997171
28,58,657.5208401818181,6.402047821101608
28,59,657.1756242727272,6.674642620936652
28,60,658.7945345454546,6.951218070587076
28,61,658.0536776363635,7.1446139209019695
28,62,659.333708,7.364899518721158
28,63,658.2146764545455,7.539401053192868
28,64,659.2468538181819,7.718503737817103
28,65,657.7028935454545,7.958805046023077
29,20,347.9440404545455,3.6287345747214603
29,21,365.211537,3.024427875976479
29,22,385.0620973636363,2.5387365809042515
29,23,401.3699623636363,2.348348547255242
29,24,420.12730945454547,1.9121650518637587
29,25,435.3307459090909,1.8821280609418285
29,26,452.9325137272727,1.8430984121327414
29,27,466.91003572727277,1.92461735241065
29,28,483.3105652727272,2.0574387293411824
29,29,494.86073836363636,2.0601603822895562
29,30,508.35389745454546,2.222203940869636
29,31,518.2568826363637,2.209222508089562
29,32,530.2090390909092,2.3278776853728433
29,33,538.8560603636364,2.1196191510369164
29,34,549.7658240909091,1.9822407454458315
29,35,557.591375,1.8941752610373854
29,36,567.762555090909,1.892122828636229
29,37,574.8938881818182,1.894546519292934
29,38,584.4648763636363,1.9071854485799598
29,39,591.0419071818183,1.9144247375661403
29,40,600.0106254545454,1.8443938535997946
29,41,605.5021533636364,1.9746052778277772
29,42,613.5317364545455,1.987466968239121
29,43,618.5090045454546,2.120504927096195
29,44,625.928247181818,2.230843687836722
29,45,630.6268060909092,2.433686024411088
29,46,637.6370774545453,2.509483229856909
29,47,641.7446767272727,2.8694246120264784
29,48,648.1167324545454,3.1088374154617595
29,49,651.6288098181817,3.3925240414433437
29,50,657.3994069090909,3.691343864859023
29,51,659.5012657272727,3.8907306893125675
29,52,663.5001796363637,4.0957762824681225
29,53,665.1343048181817,4.30802028424239
29,54,668.3676601818183,4.646689267620313
29,55,669.577127,4.929508674854699
29,56,672.5131090909091,5.336158518898376
29,57,673.2065999090909,5.539050566627656
29,58,675.6705470909092,5.919842705306469
29,59,675.7196946363637,6.059405709452065
29,60,677.7049760000001,6.329232838016746
29,61,677.3803937272727,6.47593770627414
29,62,679.0335503636363,6.683048971717591
29,63,678.4239840909091,6.851370814175972
29,64,679.835323,7.052848036525037
29,65,678.9671920909091,7.212867191442341
29,66,680.1367509090908,7.461779841587832
29,67,679.222850181818,7.668006804586128
29,68,680.269349090909,7.963767570216227
29,69,679.1592009090908,8.144234966691045
29,70,679.9976325454545,8.442837028421334
29,71,678.6687457272727,8.616391050979031
30,21,364.16633809090905,3.7812884793241173
30,22,384.7569132727273,3.0761962451029494
30,23,401.4870958181818,3.074320231164828
30,24,420.93677827272734,2.412131575077576
30,25,436.85121154545453,2.2875512967366904
30,26,455.0542524545454,2.2609517321427335
30,27,469.6101954545455,2.2363553356035117
30,28,486.66976981818186,2.4568135593597478
30,29,498.967723909091,2.3276597511668804
30,30,513.4217492727272,2.4328866620757785
30,31,524.0253932727272,2.401885272267566
30,32,536.6989734545455,2.58622685968867
30,33,545.9866212727273,2.31851391269763
30,34,557.473992909091,2.233785902531471
30,35,565.8562832727272,2.1122413875265145
30,36,576.6764411818182,2.146567156783856
30,37,584.3252202727272,2.0629720624234733
30,38,594.4970063636364,2.100683334636171
30,39,601.595662,2.0287600253470113
30,40,611.2099128181818,1.9349337342350819
30,41,617.2428722727271,1.9935516693593518
30,42,625.8591590000001,1.9265208562655174
30,43,631.4788681818181,1.988874263574787
30,44,639.5410569090909,1.9429898910517416
30,45,644.8954164545455,1.9798116698904327
30,46,652.4788238181818,2.116534924664534
30,47,657.0703942727273,2.2590986660755528
30,48,663.7897003636364,2.5235468529339165
30,49,667.7374841818182,2.808042821467346
30,50,673.9642507272728,3.1014956329275036
30,51,676.5310737272727,3.283448937693057
30,52,681.0306038181818,3.5744438643598246
30,53,683.0641579090909,3.8034589160598924
30,54,686.8655166363637,4.124811533820023
30,55,688.4718357272727,4.398622660274805
30,56,691.8831908181818,4.725123809920017
30,57,692.8468391818183,5.002068360681429
30,58,695.7296570909092,5.317972230652511
30,59,696.0329876363636,5.506249970190736
30,60,698.4054194545455,5.677018873538816
30,61,698.4487136363637,5.814381570892251
30,62,700.5135552727272,5.968458378650055
30,63,700.3058894545453,6.204380332333019
30,64,702.1912746363637,6.452728928326166
30,65,701.771237,6.708146597642651
30,66,703.4205890000001,6.980705830387503
30,67,702.7953834545455,7.221443197027963
30,68,704.3317558181817,7.465950730845306
30,69,703.5578820909091,7.6425906803057275
30,70,704.7720586363637,7.90855667920129
30,71,703.7080174545454,8.08049764965172
30,72,704.7517592727273,8.324564039930372
30,73,703.6252399090909,8.557704111505801
30,74,704.3952355454546,8.836431552889113
30,75,703.1253330000001,9.067376157600807
30,76,703.7165731818184,9.376477035352073
31,24,417.90020290909086,2.669070862597121
31,25,434.5603160909091,2.4137198071193535
31,26,453.26772700000004,2.3787077193510235
31,27,468.4711959999999,2.3181910280007147
31,28,485.96713436363643,2.6473904771910926
31,29,499.08795990909096,2.30061153712096
31,30,514.221441090909,2.3366681392471227
31,31,525.7071506363637,2.308046661265726
31,32,539.1339915454545,2.452277673454407
31,33,549.1650300909091,2.1602195933253063
31,34,561.3544502727273,2.0363019268576292
31,35,570.3727645454546,1.9817815908862928
31,36,581.7077298181819,2.0008550353856154
31,37,590.0160889090909,1.9990209851080878
31,38,600.6553764545454,1.9928086331569907
31,39,608.3702796363636,1.9601830346799438
31,40,618.4507389090909,1.9764735903703752
31,41,625.1175682727272,2.024792505151143
31,42,634.2520229999999,1.9221455547332145
31,43,640.6216361818181,1.8599736534387608
31,44,649.297997090909,1.7137283117904367
31,45,655.2873904545454,1.7344688584083623
31,46,663.426720090909,1.8275138359520333
31,47,668.6427111818183,1.9433480094385176
31,48,675.849769090909,2.204026031050468
31,49,680.3136147272728,2.4248361024344995
31,50,686.749833909091,2.7910544552655203
31,51,690.0122353636363,2.9144500023781332
31,52,695.005198,3.1987554624084304
31,53,697.5690586363637,3.3987113939484113
31,54,701.8226576363636,3.7047397459559424
31,55,703.8751391818182,3.8996659316691367
31,56,707.6837765454546,4.161331135265172
31,57,709.0450000909091,4.437410645158699
31,58,712.296524,4.7184985426027755
31,59,713.0954737272727,4.885675171626311
31,60,715.9181784545455,5.039992822696402
31,61,716.443506,5.196907081970158
31,62,718.9478469999999,5.377683891218878
31,63,719.1884382727272,5.583943628725048
31,64,721.5002434545455,5.803742296842986
31,65,721.4514541818181,6.0875413043285596
31,66,723.5335329090908,6.353071364628546
31,67,723.2970682727272,6.621430204645972
31,68,725.141546,6.872282965768659
31,69,724.6323074545454,7.080739827106572
31,70,726.2873373636365,7.326582667606647
31,71,725.6665539999999,7.504090431990827
31,72,726.9689549999999,7.742410793825328
31,73,726.1369744545455,7.990324566096483
31,74,727.3760417272728,8.258441453075742
31,75,726.4009223636364,8.517494859248128
31,76,727.3654678181819,8.776525443820976
31,77,726.2152516363637,9.019963628624813
32,24,417.0030202727273,3.1692967617476855
32,25,434.2185363636363,2.929823439363518
32,26,453.69305590909084,2.6994877520620935
32,27,469.3742239090909,2.6819917756417015
32,28,487.5535430909091,2.746908392710098
32,29,501.2262379090909,2.6182961436403542
32,30,517.0886989090909,2.6397533282152295
32,31,529.3266867272727,2.5401120379022237
32,32,543.5941764545454,2.701871305613715
32,33,554.3566346363637,2.2915363709963152
32,34,567.3117270909092,2.0976667944789256
32,35,576.8447906363635,1.9506037020234572
32,36,588.800362909091,2.0777971426828197
32,37,597.6388305454545,1.9997399771095277
32,38,608.8680009090909,2.054565152032063
32,39,617.1135389090908,1.9535411087258663
32,40,627.7712920909091,1.9597099928161366
32,41,635.039895909091,1.881954213064342
32,42,644.7395258181817,1.8383579505936674
32,43,651.6354419999999,1.7167329601684176
32,44,660.9957019090909,1.5713055898316803
32,45,667.5120609090909,1.5011045027472096
32,46,676.294287090909,1.5589485481714414
32,47,681.9908742727274,1.5348520182631855
32,48,689.7994410909091,1.7910513615629977
32,49,694.6634355454545,1.883090708168335
32,50,701.5959125454546,2.2118405466271387
32,51,705.2625000909092,2.35653495116655
32,52,710.791403909091,2.7224614527838606
32,53,713.7310685454545,2.904484291273941
32,54,718.580828,3.1896989530433237
32,55,720.9472317272728,3.3270948733275785
32,56,725.1461806363636,3.533134358147261
32,57,726.8835661818182,3.770955539890848
32,58,730.5542250909091,4.036176381147548
32,59,731.7678413636363,4.147042941917529
32,60,735.0764599090909,4.268703523722831
32,61,736.0373973636363,4.446693348369271
32,62,739.047693909091,4.652604602839603
32,63,739.6310165454544,4.8432349401822625
32,64,742.4384732727274,5.050868875019485
32,65,742.7789411818183,5.31213939856382
32,66,745.3189210909092,5.563362548788799
32,67,745.3951642727272,5.85678287715769
32,68,747.6328276363637,6.126760114607842
32,69,747.4631416363637,6.368486215629868
32,70,749.5022945454547,6.608213026285639
32,71,749.1993975454545,6.805582409016831
32,72,750.8755429090908,7.042205236344237
32,73,750.2984227272726,7.2953134530697445
32,74,751.9210690909091,7.548767797294511
32,75,751.1466986363637,7.81299540617418
32,76,752.5627858181819,8.03746521528309
32,77,751.6849704545454,8.284102047744561
32,78,752.7217881818182,8.475412569858387
33,26,450.3289588181817,2.735039188624087
33,27,466.6917291818181,2.655946834143368
33,28,485.4275538181818,2.643447845884251
33,29,499.81076063636374,2.4115633886077283
33,30,516.2333281818183,2.466092749445031
33,31,529.1872440909091,2.3168007233688748
33,32,544.1997890909091,2.2518307765687564
33,33,555.9054721818183,1.9169786118959142
33,34,569.6374749090909,1.8063773019994616
33,35,579.8968388181818,1.7349211276668492
33,36,592.3967022727273,1.8498425141857309
33,37,601.8704337272728,1.8226017825549132
33,38,613.6250871818182,1.8327130789070742
33,39,622.4427283636363,1.7803233807745174
33,40,633.5522530909092,1.7887240421896666
33,41,641.4540655454546,1.7199166162744928
33,42,651.6872545454545,1.6968042663882155
33,43,659.2282961818182,1.7399300701454858
33,44,669.0290834545455,1.4852826963334285
33,45,676.1639244545454,1.419125760040539
33,46,685.4874978181819,1.398449166386726
33,47,691.8272812727273,1.362602217320031
33,48,700.1550937272729,1.561471666209528
33,49,705.5515457272727,1.6833880955156604
33,50,712.9474146363636,1.9522573070580371
33,51,717.146294909091,2.1009257392246434
33,52,723.1050837272727,2.4359611615654684
33,53,726.5772717272728,2.5987970453087303
33,54,731.8184268181817,2.860614926948082
33,55,734.6968091818181,2.9633526290509047
33,56,739.3352434545454,3.1306096142945843
33,57,741.5862714545455,3.3190874624049127
33,58,745.7221903636364,3.5210735131802755
33,59,747.4637795454545,3.6649039137143213
33,60,751.2482096363638,3.819915754050592
33,61,752.6947944545453,4.0169733659265825
33,62,756.1343711818182,4.229414673949805
33,63,757.1837414545454,4.425482130060328
33,64,760.3712751818181,4.626181954686554
33,65,761.1756462727272,4.869136028259893
33,66,764.0495533636363,5.085554021193431
33,67,764.5545216363637,5.364515708515966
33,68,767.1204325454546,5.613063110246631
33,69,767.3142468181818,5.891728882909419
33,70,769.5619751818181,6.168569777479698
33,71,769.6005611818182,6.373218146360737
33,72,771.6582642727273,6.611056910733722
33,73,771.4097836363636,6.837565887431614
33,74,773.3512679090909,7.103474833346978
33,75,773.0304353636365,7.35289097409312
33,76,774.6742947272727,7.583271699271969
33,77,774.1488705454547,7.82181795768568
33,78,775.525211909091,7.999821572053152
33,79,774.8026050909091,8.22489549534129
33,80,775.770059909091,8.461908236959164
33,81,774.7223993636363,8.679531242456518
33,82,775.5893896363636,8.873675626503134
33,83,773.9796704545454,9.2381514686331
33,84,773.9836967272728,9.691618775205551
34,26,449.1639865454545,2.99618353331408
34,27,466.1123197272728,2.94361262785784
34,28,485.6115919090909,2.7017551515724163
34,29,500.577184,2.4674545372638663
34,30,517.6015248181817,2.488560410146271
34,31,531.2029020000001,2.2837618384439136
34,32,546.939258090909,2.1455567722964446
34,33,559.4094525454545,1.841287274303626
34,34,573.9800178181819,1.8923160235622047
34,35,584.9011753636364,1.834884003299715
34,36,598.0585288181818,2.0674555446403424
34,37,608.0728696363636,1.9428359598653693
34,38,620.4286472727273,1.9696997098059494
34,39,629.7739167272726,1.8428140649997287
34,40,641.4775246363637,1.8788502275678678
34,41,649.9195754545453,1.743755236156642
34,42,660.7432501818182,1.7637153677863597
34,43,668.8049172727273,1.682271480014332
34,44,679.1278090000001,1.4978305790642492
